0	1	2	3	4	5	M
ALL	ALL	1	ALL	1	2	32313
ALL	ALL	1	ALL	1	ALL	105742
ALL	ALL	1	ALL	2	0	29947
ALL	ALL	1	ALL	2	1	43354
ALL	ALL	1	ALL	2	2	43410
ALL	ALL	1	ALL	2	ALL	116711
ALL	ALL	1	ALL	ALL	0	112385
ALL	ALL	1	ALL	ALL	1	113897
ALL	ALL	1	ALL	ALL	2	111975
ALL	ALL	1	ALL	ALL	ALL	338257
ALL	ALL	2	0	0	0	10116
ALL	ALL	2	0	0	1	11279
ALL	ALL	2	0	0	2	9941
ALL	ALL	2	0	0	ALL	31336
ALL	ALL	2	0	1	0	13968
ALL	ALL	2	0	1	1	15289
ALL	ALL	2	0	1	2	6482
ALL	ALL	2	0	1	ALL	35739
ALL	ALL	2	0	2	0	8272
ALL	ALL	2	0	2	1	10454
ALL	ALL	2	0	2	2	12832
ALL	ALL	2	0	2	ALL	31558
ALL	ALL	2	0	ALL	0	32356
ALL	ALL	2	0	ALL	1	37022
ALL	ALL	2	0	ALL	2	29255
ALL	ALL	2	0	ALL	ALL	98633
ALL	ALL	2	1	0	0	10376
ALL	ALL	2	1	0	1	9837
ALL	ALL	2	1	0	2	9988
ALL	ALL	2	1	0	ALL	30201
ALL	ALL	2	1	1	0	13788
ALL	ALL	2	1	1	1	13169
ALL	ALL	2	1	1	2	14625
ALL	ALL	2	1	1	ALL	41582
ALL	ALL	2	1	2	0	13894
ALL	ALL	2	1	2	1	14316
ALL	ALL	2	1	2	2	8624
ALL	ALL	2	1	2	ALL	36834
ALL	ALL	2	1	ALL	0	38058
ALL	ALL	2	1	ALL	1	37322
ALL	ALL	2	1	ALL	2	33237
ALL	ALL	2	1	ALL	ALL	108617
ALL	ALL	2	2	0	0	11864
ALL	ALL	2	2	0	1	15751
ALL	ALL	2	2	0	2	12700
ALL	ALL	2	2	0	ALL	40315
ALL	ALL	2	2	1	0	12265
ALL	ALL	2	2	1	1	14837
ALL	ALL	2	2	1	2	14502
ALL	ALL	2	2	1	ALL	41604
ALL	ALL	2	2	2	0	11247
ALL	ALL	2	2	2	1	12309
ALL	ALL	2	2	2	2	12570
ALL	ALL	2	2	2	ALL	36126
ALL	ALL	2	2	ALL	0	35376
ALL	ALL	2	2	ALL	1	42897
ALL	ALL	2	2	ALL	2	39772
ALL	ALL	2	2	ALL	ALL	118045
ALL	ALL	2	ALL	0	0	32356
ALL	ALL	2	ALL	0	1	36867
ALL	ALL	2	ALL	0	2	32629
ALL	ALL	2	ALL	0	ALL	101852
ALL	ALL	2	ALL	1	0	40021
ALL	ALL	2	ALL	1	1	43295
ALL	ALL	2	ALL	1	2	35609
ALL	ALL	2	ALL	1	ALL	118925
ALL	ALL	2	ALL	2	0	33413
ALL	ALL	2	ALL	2	1	37079
ALL	ALL	2	ALL	2	2	34026
ALL	ALL	2	ALL	2	ALL	104518
ALL	ALL	2	ALL	ALL	0	105790
ALL	ALL	2	ALL	ALL	1	117241
ALL	ALL	2	ALL	ALL	2	102264
ALL	ALL	2	ALL	ALL	ALL	325295
ALL	ALL	ALL	0	0	0	32018
ALL	ALL	ALL	0	0	1	33267
ALL	ALL	ALL	0	0	2	39493
ALL	ALL	ALL	0	0	ALL	104778
ALL	ALL	ALL	0	1	0	42992
ALL	ALL	ALL	0	1	1	37364
ALL	ALL	ALL	0	1	2	33448
ALL	ALL	ALL	0	1	ALL	113804
ALL	ALL	ALL	0	2	0	25678
ALL	ALL	ALL	0	2	1	42075
ALL	ALL	ALL	0	2	2	40975
ALL	ALL	ALL	0	2	ALL	108728
ALL	ALL	ALL	0	ALL	0	100688
ALL	ALL	ALL	0	ALL	1	112706
ALL	ALL	ALL	0	ALL	2	113916
ALL	ALL	ALL	0	ALL	ALL	327310
ALL	ALL	ALL	1	0	0	40734
ALL	ALL	ALL	1	0	1	31533
ALL	ALL	ALL	1	0	2	31307
ALL	ALL	ALL	1	0	ALL	103574
ALL	ALL	ALL	1	1	0	33676
ALL	ALL	ALL	1	1	1	37376
ALL	ALL	ALL	1	1	2	39853
ALL	ALL	ALL	1	1	ALL	110905
ALL	ALL	ALL	1	2	0	36172
ALL	ALL	ALL	1	2	1	40891
ALL	ALL	ALL	1	2	2	33961
ALL	ALL	ALL	1	2	ALL	111024
ALL	ALL	ALL	1	ALL	0	110582
ALL	ALL	ALL	1	ALL	1	109800
ALL	ALL	ALL	1	ALL	2	105121
ALL	ALL	ALL	1	ALL	ALL	325503
ALL	ALL	ALL	2	0	0	35039
ALL	ALL	ALL	2	0	1	48469
ALL	ALL	ALL	2	0	2	32430
ALL	ALL	ALL	2	0	ALL	115938
ALL	ALL	ALL	2	1	0	34708
ALL	ALL	ALL	2	1	1	37461
ALL	ALL	ALL	2	1	2	35951
ALL	ALL	ALL	2	1	ALL	108120
ALL	ALL	ALL	2	2	0	29621
ALL	ALL	ALL	2	2	1	32359
ALL	ALL	ALL	2	2	2	39370
ALL	ALL	ALL	2	2	ALL	101350
ALL	ALL	ALL	2	ALL	0	99368
ALL	ALL	ALL	2	ALL	1	118289
ALL	ALL	ALL	2	ALL	2	107751
ALL	ALL	ALL	2	ALL	ALL	325408
ALL	ALL	ALL	ALL	0	0	107791
ALL	ALL	ALL	ALL	0	1	113269
ALL	ALL	ALL	ALL	0	2	103230
ALL	ALL	ALL	ALL	0	ALL	324290
ALL	ALL	ALL	ALL	1	0	111376
ALL	ALL	ALL	ALL	1	1	112201
ALL	ALL	ALL	ALL	1	2	109252
ALL	ALL	ALL	ALL	1	ALL	332829
ALL	ALL	ALL	ALL	2	0	91471
ALL	ALL	ALL	ALL	2	1	115325
ALL	ALL	ALL	ALL	2	2	114306
ALL	ALL	ALL	ALL	2	ALL	321102
ALL	ALL	ALL	ALL	ALL	0	310638
ALL	ALL	ALL	ALL	ALL	1	340795
ALL	ALL	ALL	ALL	ALL	2	326788
ALL	ALL	ALL	ALL	ALL	ALL	978221
